text,labels,PRODUCT_POSITIVE,PRODUCT_NEGATIVE,PRODUCT_NEUTRAL,PRICE_POSITIVE,PRICE_NEGATIVE,PRICE_NEUTRAL,PLACE_POSITIVE,PLACE_NEGATIVE,PLACE_NEUTRAL,PROMOTION_POSITIVE,PROMOTION_NEGATIVE,PROMOTION_NEUTRAL,OUT_OF_TOPIC,clean_text
Lumayan. Rapih iya. Terutama bagian sepatu. Ngga kuad klo kesana. Jaga mata dan hati yang bergejolak mengesave duit biar ngga keluar. Hahaha,"['PLACE_POSITIVE', 'OUT_OF_TOPIC']",0,0,0,0,0,0,1,0,0,0,0,0,1,lumayan rapih iya terutama bagian sepatu ngga kuad klo kesana jaga mata dan hati yang bergejolak mengesave duit biar ngga keluar hahaha
Lengkap Showroom Adidas dan Nike Barang2 nya Terbaru,['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,lengkap showroom adidas dan nike barang2 nya terbaru
"Lengkap,murah-murah, dan banyak promonya :)","['PRODUCT_POSITIVE', 'PRICE_POSITIVE', 'PROMOTION_POSITIVE']",1,0,0,1,0,0,0,0,0,1,0,0,0,lengkap murah murah dan banyak promonya
Kecil banget hehehe tapi banyk diskon,"['PROMOTION_POSITIVE', 'PLACE_NEGATIVE']",0,0,0,0,0,0,0,1,0,1,0,0,0,kecil banget hehehe tapi banyk diskon
Tempat belanja favorit dimana pun berada,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,tempat belanja favorit dimana pun berada
"Banyak pilihan belanja, mudah dijangkau, fasilitas ok","['PRODUCT_POSITIVE', 'PLACE_POSITIVE']",1,0,0,0,0,0,1,0,0,0,0,0,0,banyak pilihan belanja mudah dijangkau fasilitas ok
"Tempatnya luas, nyaman dan lengkap","['PLACE_POSITIVE', 'PRODUCT_POSITIVE']",1,0,0,0,0,0,1,0,0,0,0,0,0,tempatnya luas nyaman dan lengkap
model barang yg ada lumayan bagus bagus untuk di beli,['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,model barang yg ada lumayan bagus bagus untuk di beli
Yaa hampir sama matahari matahari wilayah lain,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,yaa hampir sama matahari matahari wilayah lain
Belanja dan nongkrong yg modern di pinggir kota yogyakarta,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,belanja dan nongkrong yg modern di pinggir kota yogyakarta
"Ya sama seperti matahari yang lainnya hanya saja disini lebih besar, jadi pasti lebih lengkap juga tentunya wkwkwk","['PLACE_POSITIVE', 'PRODUCT_POSITIVE']",1,0,0,0,0,0,1,0,0,0,0,0,0,ya sama seperti matahari yang lainnya hanya saja disini lebih besar jadi pasti lebih lengkap juga tentunya wkwkwk
"Enak buat jalan, bioskop nya juga enak tempatnya luas",['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,enak buat jalan bioskop nya juga enak tempatnya luas
Bagus bagus barangnya..  Update model modelnya.  Bagus display tokonya.,"['PRODUCT_POSITIVE', 'PLACE_POSITIVE']",1,0,0,0,0,0,1,0,0,0,0,0,0,bagus bagus barangnya update model modelnya bagus display tokonya
"tempat favorit buat belanja. nemu anak kecil lucu di keranjang baju diskon, ahirnya saya bawa pulang.",['PROMOTION_POSITIVE'],0,0,0,0,0,0,0,0,0,1,0,0,0,tempat favorit buat belanja nemu anak kecil lucu di keranjang baju diskon ahirnya saya bawa pulang
Lengkap mudah dijangkau area parkir khusus juga tersedia,"['PRODUCT_POSITIVE', 'PLACE_POSITIVE']",1,0,0,0,0,0,1,0,0,0,0,0,0,lengkap mudah dijangkau area parkir khusus juga tersedia
"Tempat bersih, luas, tokonya lengkap banget ada hnm sama uniqlo juga, ada kidszone, OS xiaomi, Samsung, iPhone, selain itu tersedia ATM dr berbagai bank","['PRODUCT_POSITIVE', 'PLACE_POSITIVE']",1,0,0,0,0,0,1,0,0,0,0,0,0,tempat bersih luas tokonya lengkap banget ada hnm sama uniqlo juga ada kidszone os xiaomi samsung iphone selain itu tersedia atm dr berbagai bank
"Mantap, terus bertahan dan berkembang",['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,mantap terus bertahan dan berkembang
"Nyaman untuk berbelanja, tata letak yang baik dan enak untuk dipandang! Recomended banget untuk menghabiskan waktu luang yang suka jalan-jalan di Mall!",['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,nyaman untuk berbelanja tata letak yang baik dan enak untuk dipandang recomended banget untuk menghabiskan waktu luang yang suka jalan jalan di mall
"Terapi  deh,  tapi diskon nya masih banyak kan matahari di mall sebelah",['PROMOTION_NEGATIVE'],0,0,0,0,0,0,0,0,0,0,1,0,0,terapi deh tapi diskon nya masih banyak kan matahari di mall sebelah
Matahari dsini ya sama dengan mataharu biasanya. Promo nya juga berlaku sama dengan yang lainnya. Tapi untuk promo promo item tertentu ya memang suka berbeda di tiap tiap store nya. Dan sering beda-beda juga. Kadang ada yang beli 1 dapet 3 tp kadang juga ga ada,['PROMOTION_NEUTRAL'],0,0,0,0,0,0,0,0,0,0,0,1,0,matahari dsini ya sama dengan mataharu biasanya promo nya juga berlaku sama dengan yang lainnya tapi untuk promo promo item tertentu ya memang suka berbeda di tiap tiap store nya dan sering beda beda juga kadang ada yang beli 1 dapet 3 tp kadang juga ga ada
Banyak pilihan buat belanja sepatu,['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,banyak pilihan buat belanja sepatu
Mall nya lumYan ramai pengunjung,['PLACE_NEUTRAL'],0,0,0,0,0,0,0,0,1,0,0,0,0,mall nya lumyan ramai pengunjung
Pelayanan yang ramah dan bikin ngak kapok belanja disini,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,pelayanan yang ramah dan bikin ngak kapok belanja disini
"Jauhnya pake banget,ada dipinggir ringrut utara",['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,jauhnya pake banget ada dipinggir ringrut utara
Belum rame alias masih sepi,['PLACE_NEUTRAL'],0,0,0,0,0,0,0,0,1,0,0,0,0,belum rame alias masih sepi
Lumayan Banyak stock nya dan produk nya beda dari matahari di mall lainnya,['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,lumayan banyak stock nya dan produk nya beda dari matahari di mall lainnya
Barang selalu cepat habis terjual,['PRODUCT_NEGATIVE'],0,1,0,0,0,0,0,0,0,0,0,0,0,barang selalu cepat habis terjual
"Amerika boleh bangga pernah menjadi yang pertama kebulan, kita juga jangan kalah, kita bangga karena Indonesia punya matahari",['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,amerika boleh bangga pernah menjadi yang pertama kebulan kita juga jangan kalah kita bangga karena indonesia punya matahari
waiting antri xiaomi grand opening yang wow melelahkan,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,waiting antri xiaomi grand opening yang wow melelahkan
"Terlalu membosankan. Pakaiannya engga sebagus parkson atau uniqlo. Beberapa produk padahal punya harga yang sama dengan toko toko sebelah, tapi kualitasnya masih jauh. Yang bikin mereka masih kalah kayanya dari modelnya sih. Kualitas bahan ya sama2 lah ya","['PRODUCT_NEGATIVE', 'PRICE_NEGATIVE']",0,1,0,0,1,0,0,0,0,0,0,0,0,terlalu membosankan pakaiannya engga sebagus parkson atau uniqlo beberapa produk padahal punya harga yang sama dengan toko toko sebelah tapi kualitasnya masih jauh yang bikin mereka masih kalah kayanya dari modelnya sih kualitas bahan ya sama2 lah ya
Modelnya agak ga uptodate yak,['PRODUCT_NEGATIVE'],0,1,0,0,0,0,0,0,0,0,0,0,0,modelnya agak ga uptodate yak
"Jalan pergi ke hartono yah lumayan.
Kita ke sports station. Disana
Skechers kids diskon banyak",['PROMOTION_POSITIVE'],0,0,0,0,0,0,0,0,0,1,0,0,0,jalan pergi ke hartono yah lumayan kita ke sports station disana skechers kids diskon banyak
Asil bwt jalan2. Dekat UGM dan UPN,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,asil bwt jalan2 dekat ugm dan upn
Itemnya bnyak...barangnya ok...srg bnyak diskonan juga...overall ok,"['PRODUCT_POSITIVE', 'PROMOTION_POSITIVE']",1,0,0,0,0,0,0,0,0,1,0,0,0,itemnya bnyak barangnya ok srg bnyak diskonan juga overall ok
Nyaman sesuai apa yg di cari,"['PLACE_POSITIVE', 'PRODUCT_POSITIVE']",1,0,0,0,0,0,1,0,0,0,0,0,0,nyaman sesuai apa yg di cari
"beberapa momen diskon besar2an seperti tahun baru imlek, natal.",['PROMOTION_POSITIVE'],0,0,0,0,0,0,0,0,0,1,0,0,0,beberapa momen diskon besar2an seperti tahun baru imlek natal
Barangnya bagus-bagus. Harga lebih terjangkau dibandingkan dengan tetangga sebelah.,"['PRODUCT_POSITIVE', 'PRICE_POSITIVE']",1,0,0,1,0,0,0,0,0,0,0,0,0,barangnya bagus bagus harga lebih terjangkau dibandingkan dengan tetangga sebelah
"Suka, banyak pilihan, sering disscount","['PROMOTION_POSITIVE', 'PRODUCT_POSITIVE']",1,0,0,0,0,0,0,0,0,1,0,0,0,suka banyak pilihan sering disscount
"Saya sudah keliling ke 2 mall utk cari sepatu ukuran saya dan gak nemu, di matahari ini ada ukuran yg diperlukan....bahagia",['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,saya sudah keliling ke 2 mall utk cari sepatu ukuran saya dan gak nemu di matahari ini ada ukuran yg diperlukan bahagia
mampirrr.. mumpung ada banyak promoo..,['PROMOTION_POSITIVE'],0,0,0,0,0,0,0,0,0,1,0,0,0,mampirrr mumpung ada banyak promoo
Lengkap. Parkir luas. Harga barang branded beragam.,"['PRODUCT_POSITIVE', 'PLACE_POSITIVE', 'PRICE_POSITIVE']",1,0,0,1,0,0,1,0,0,0,0,0,0,lengkap parkir luas harga barang branded beragam
Barang cukup lengkap dan harga terjangkau,"['PRODUCT_POSITIVE', 'PRICE_POSITIVE']",1,0,0,1,0,0,0,0,0,0,0,0,0,barang cukup lengkap dan harga terjangkau
"Barang mall selalu bagus, berkualitas, dan branded",['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,barang mall selalu bagus berkualitas dan branded
Diskonannya lebih gede.. barangnya lbh lengkap..,"['PROMOTION_POSITIVE', 'PRODUCT_POSITIVE']",1,0,0,0,0,0,0,0,0,1,0,0,0,diskonannya lebih gede barangnya lbh lengkap
"Masuk mall,matahari adlh salah satu tmpt yg jangan terlewatkan utk dikunjungi",['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,masuk mall matahari adlh salah satu tmpt yg jangan terlewatkan utk dikunjungi
Semoga ini pilihan pertama untuk anda mencari apa yang anda cari. Selamat berbelanja.,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,semoga ini pilihan pertama untuk anda mencari apa yang anda cari selamat berbelanja
Lumayan lengkap dan pelayanannya ramah,"['PRODUCT_POSITIVE', 'OUT_OF_TOPIC']",1,0,0,0,0,0,0,0,0,0,0,0,1,lumayan lengkap dan pelayanannya ramah
Semua kebutuhan sandang untuk keluarga ada di sana..,['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,semua kebutuhan sandang untuk keluarga ada di sana
"Tempat andalan buat cari2 sepatu, baju, makeup, aksesori apapun buat kebutuhan sehari2 maupun hari raya! Banyak menawarkan diskon yang menggiurkan huwaaa fav lah pokonya, barang2nya juga ga mengecewakan, sesuai sama harganya","['PRODUCT_POSITIVE', 'PROMOTION_POSITIVE', 'PRICE_POSITIVE']",1,0,0,1,0,0,0,0,0,1,0,0,0,tempat andalan buat cari2 sepatu baju makeup aksesori apapun buat kebutuhan sehari2 maupun hari raya banyak menawarkan diskon yang menggiurkan huwaaa fav lah pokonya barang2nya juga ga mengecewakan sesuai sama harganya
Koleksi sepatu buat anak sekolah pilihannya banyak tapi menunggu lama bila cek stock ada tidaknya,"['PRODUCT_POSITIVE', 'OUT_OF_TOPIC']",1,0,0,0,0,0,0,0,0,0,0,0,1,koleksi sepatu buat anak sekolah pilihannya banyak tapi menunggu lama bila cek stock ada tidaknya
Ramai.. SPG nya cukup ramah..,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,ramai spg nya cukup ramah
Tempatnya luas. Nyaman buat belanja.,['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,tempatnya luas nyaman buat belanja
"Barang diskonan dan ada vouchernya juga, kasire Ayu namane Elisa haha","['PROMOTION_POSITIVE', 'OUT_OF_TOPIC']",0,0,0,0,0,0,0,0,0,1,0,0,1,barang diskonan dan ada vouchernya juga kasire ayu namane elisa haha
"HARTONO MALL YOGYAKARTA LT. UG, Jl. Ring Road Utara No.32-34, Condongcatur, Kec. Depok, Kaliwaru, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,hartono mall yogyakarta lt ug jl ring road utara no 32 34 condongcatur kec depok kaliwaru condongcatur kec depok kabupaten sleman daerah istimewa yogyakarta 55281
Mall nya adem n keren,['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,mall nya adem n keren
"Tempat belanja yang lumayan nyaman dan sering ada bazaar discount yang menarik perhatian pengunjung mal. Barang- barang yang di discount juga masih bagus kualitas nya. Lumayan komplit koleksi sepatu,  sandal,  baju untuk wanita, anak dan pria. Ada kursi untuk tempat istirahat pengunjung.","['PROMOTION_POSITIVE', 'PRODUCT_POSITIVE', 'PLACE_POSITIVE']",1,0,0,0,0,0,1,0,0,1,0,0,0,tempat belanja yang lumayan nyaman dan sering ada bazaar discount yang menarik perhatian pengunjung mal barang barang yang di discount juga masih bagus kualitas nya lumayan komplit koleksi sepatu sandal baju untuk wanita anak dan pria ada kursi untuk tempat istirahat pengunjung
Pilihan barangnya gk sebanyak di matahari galeria atau matahari jcm .. krn cm satu lantai jg...,"['PRODUCT_NEGATIVE', 'PLACE_NEGATIVE']",0,1,0,0,0,0,0,1,0,0,0,0,0,pilihan barangnya gk sebanyak di matahari galeria atau matahari jcm krn cm satu lantai jg
"Di Matahari, fasilitasnya bagus dan cocok banget buat Berbelanja, kan tiap hari dapet diskon","['PLACE_POSITIVE', 'PROMOTION_POSITIVE']",0,0,0,0,0,0,1,0,0,1,0,0,0,di matahari fasilitasnya bagus dan cocok banget buat berbelanja kan tiap hari dapet diskon
Belum kesini tapi kalau ke mall nya udah hahahahhahahaha,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,belum kesini tapi kalau ke mall nya udah hahahahhahahaha
Mataharinya cuma 1 lantai aja tapi luas banget sih wkwkw,['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,mataharinya cuma 1 lantai aja tapi luas banget sih wkwkw
Bagus baju n sepatunya...cma agak mahal,"['PRODUCT_POSITIVE', 'PRICE_NEGATIVE']",1,0,0,0,1,0,0,0,0,0,0,0,0,bagus baju n sepatunya cma agak mahal
"bagus tempatnya,  cuma bberapa toko pelayannya kurang","['PLACE_POSITIVE', 'OUT_OF_TOPIC']",0,0,0,0,0,0,1,0,0,0,0,0,1,bagus tempatnya cuma bberapa toko pelayannya kurang
Matahari Hartono mall pilihan tepat untuk belanja,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,matahari hartono mall pilihan tepat untuk belanja
Matahari selalu menyediakan banyak promo dan diskon dengan harga yang masuk akal dan model baju yang nyaman buat sehari hari.,"['PROMOTION_POSITIVE', 'PRODUCT_NEUTRAL']",0,0,1,0,0,0,0,0,0,1,0,0,0,matahari selalu menyediakan banyak promo dan diskon dengan harga yang masuk akal dan model baju yang nyaman buat sehari hari
Cukup banyak pilihan merek dan jenis fashion,['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,cukup banyak pilihan merek dan jenis fashion
Tempat belanja nyaman harga bersahabat banyak pilihan buat keluarga,"['PRICE_POSITIVE', 'PRODUCT_POSITIVE', 'PLACE_POSITIVE']",1,0,0,1,0,0,1,0,0,0,0,0,0,tempat belanja nyaman harga bersahabat banyak pilihan buat keluarga
Selalu suka sama koleksi nya...,['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,selalu suka sama koleksi nya
Discount / sale nya menarik,['PROMOTION_POSITIVE'],0,0,0,0,0,0,0,0,0,1,0,0,0,discount sale nya menarik
Menjelang lebaran ruame banget kayak pasar atau kerumunan orang nonton konser. Secara diskon sampai 50% dan diskon² lain.,"['PROMOTION_POSITIVE', 'PLACE_POSITIVE', 'OUT_OF_TOPIC']",0,0,0,0,0,0,1,0,0,1,0,0,1,menjelang lebaran ruame banget kayak pasar atau kerumunan orang nonton konser secara diskon sampai 50 dan diskon lain
